eta,question_id,pool_size,K,relevance_margin,pool_cohesion,delta_q,selected_ranks,gold_pool,gold_hits,recall,redundancy,energy
0.0,nq_141,15,5,0.0028715187568286726,0.853432237026981,0.0,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.65794904493947
0.05,nq_141,15,5,0.0028715187568286726,0.853432237026981,4.205833907453458e-05,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.65759283502925
0.1,nq_141,15,5,0.0028715187568286726,0.853432237026981,8.411667814906916e-05,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.657236625119005
0.25,nq_141,15,5,0.0028715187568286726,0.853432237026981,0.0002102916953726729,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.6561679953883
0.5,nq_141,15,5,0.0028715187568286726,0.853432237026981,0.0004205833907453458,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.65438694583713
1.0,nq_141,15,5,0.0028715187568286726,0.853432237026981,0.0008411667814906916,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.65082484673479
2.0,nq_141,15,5,0.0028715187568286726,0.853432237026981,0.0016823335629813831,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.643700648530114
4.0,nq_141,15,5,0.0028715187568286726,0.853432237026981,0.0033646671259627663,14;24;33;35;45,True,5,0.15625,0.8469424092156383,-50.62945225212076
0.0,nq_142,15,5,0.00023830972936705885,0.8381604740436127,0.0,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.242217982277516
0.05,nq_142,15,5,0.00023830972936705885,0.8381604740436127,3.554054569839646e-06,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.24218780293712
0.1,nq_142,15,5,0.00023830972936705885,0.8381604740436127,7.108109139679292e-06,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.24215762359671
0.25,nq_142,15,5,0.00023830972936705885,0.8381604740436127,1.777027284919823e-05,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.242067085575485
0.5,nq_142,15,5,0.00023830972936705885,0.8381604740436127,3.554054569839646e-05,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.24191618887345
1.0,nq_142,15,5,0.00023830972936705885,0.8381604740436127,7.108109139679292e-05,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.24161439546937
2.0,nq_142,15,5,0.00023830972936705885,0.8381604740436127,0.00014216218279358584,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.24101080866123
4.0,nq_142,15,5,0.00023830972936705885,0.8381604740436127,0.00028432436558717167,4;6;10;37;41,True,5,0.125,0.8491524205466202,-49.23980363504492
0.0,nq_143,15,5,0.09648630478596565,0.734352383044587,0.0,15;26;34;45;47,True,2,0.6666666666666666,0.7396299247987199,-51.002883147677395
0.05,nq_143,15,5,0.09648630478596565,0.734352383044587,0.001642368425980741,15;26;34;45;47,True,2,0.6666666666666666,0.7396299247987199,-50.99073569932341
0.1,nq_143,15,5,0.09648630478596565,0.734352383044587,0.003284736851961482,15;26;34;45;47,True,2,0.6666666666666666,0.7396299247987199,-50.978588250969395
0.25,nq_143,15,5,0.09648630478596565,0.734352383044587,0.008211842129903705,15;26;34;45;47,True,2,0.6666666666666666,0.7396299247987199,-50.9421459059074
0.5,nq_143,15,5,0.09648630478596565,0.734352383044587,0.01642368425980741,15;26;34;45;47,True,2,0.6666666666666666,0.7396299247987199,-50.881408664137396
1.0,nq_143,15,5,0.09648630478596565,0.734352383044587,0.03284736851961482,15;26;34;45;47,True,2,0.6666666666666666,0.7396299247987199,-50.75993418059741
2.0,nq_143,15,5,0.09648630478596565,0.734352383044587,0.06569473703922964,15;26;34;45;47,True,2,0.6666666666666666,0.7396299247987199,-50.51698521351743
4.0,nq_143,15,5,0.09648630478596565,0.734352383044587,0.13138947407845927,8;26;34;45;47,True,2,0.6666666666666666,0.7367971694392382,-50.03245786185174
0.0,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,0.0,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.587190369008695
0.05,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,3.0665144814548047e-07,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.587187666199654
0.1,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,6.133028962909609e-07,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.58718496339061
0.25,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,1.5332572407274021e-06,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.587176854963474
0.5,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,3.0665144814548043e-06,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.587163340918245
1.0,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,6.1330289629096086e-06,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.58713631282778
2.0,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,1.2266057925819217e-05,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.58708225664686
4.0,nq_144,15,5,2.2423824140971327e-05,0.9140589317475382,2.4532115851638434e-05,5;28;36;39;43,True,5,0.23809523809523808,0.8813945156728404,-50.58697414428501
0.0,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.0,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.72913940757143
0.05,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.0006392329931536716,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.72424811179195
0.1,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.0012784659863073432,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.71935681601245
0.25,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.0031961649657683577,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.70468292867402
0.5,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.006392329931536715,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.6802264497766
1.0,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.01278465986307343,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.631313491981786
2.0,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.02556931972614686,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.53348757639213
4.0,nq_145,15,5,0.042313922466134433,0.8274344366742254,0.05113863945229372,17;18;25;30;33,True,0,0.0,0.7651819965285322,-47.33783574521284
0.0,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.0,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.86461144574044
0.05,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.0003591805043800777,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.86185981690164
0.1,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.0007183610087601554,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.859108188062834
0.25,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.0017959025219003884,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.85085330154643
0.5,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.003591805043800777,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.83709515735242
1.0,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.007183610087601554,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.80957886896441
2.0,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.014367220175203107,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.75454629218838
4.0,nq_146,15,5,0.022493692423846134,0.7828119641483741,0.028734440350406214,9;14;22;27;46,True,3,0.42857142857142855,0.7660852427250855,-50.64448113863633
0.0,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.0,6;11;16;40;44,True,3,0.6,0.7291558225464201,-51.23824352021599
0.05,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.0014824174408761348,6;11;16;40;44,True,3,0.6,0.7291558225464201,-51.227434387131396
0.1,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.0029648348817522697,6;11;16;40;44,True,3,0.6,0.7291558225464201,-51.216625254046804
0.25,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.007412087204380674,6;11;16;40;44,True,3,0.6,0.7291558225464201,-51.18419785479303
0.5,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.014824174408761348,6;11;16;40;44,True,3,0.6,0.7291558225464201,-51.130152189370065
1.0,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.029648348817522697,6;11;16;40;44,True,3,0.6,0.7291558225464201,-51.02206085852414
2.0,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.059296697635045394,6;11;16;40;44,True,3,0.6,0.7291558225464201,-50.80587819683231
4.0,nq_147,15,5,0.08783846449797927,0.7406681097588644,0.11859339527009079,6;11;16;40;44,True,3,0.6,0.7291558225464201,-50.37351287344862
0.0,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.0,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-50.24063392553172
0.05,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.00038311430109824805,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-50.23722839750206
0.1,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.0007662286021964961,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-50.23382286947239
0.25,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.0019155715054912403,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-50.22360628538338
0.5,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.0038311430109824805,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-50.206578645235055
1.0,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.007662286021964961,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-50.17252336493839
2.0,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.015324572043929922,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-50.10441280434505
4.0,nq_148,15,5,0.02737357863092016,0.8931260169388795,0.030649144087859844,0;1;6;11;22,True,4,0.6666666666666666,0.8889065273481828,-49.96819168315838
0.0,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.0,2;4;6;12;38,True,2,1.0,0.8490293243660301,-50.54718314258109
0.05,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.0016141581784383109,2;4;6;12;38,True,2,1.0,0.8490293243660301,-50.53347846630451
0.1,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.0032283163568766217,2;4;6;12;38,True,2,1.0,0.8490293243660301,-50.51977379002791
0.25,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.008070790892191553,2;4;6;12;38,True,2,1.0,0.8490293243660301,-50.47865976119813
0.5,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.016141581784383106,2;4;6;12;38,True,2,1.0,0.8490293243660301,-50.410136379815164
1.0,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.03228316356876621,2;4;6;12;38,True,2,1.0,0.8490293243660301,-50.273089617049216
2.0,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.06456632713753242,2;4;6;12;38,True,2,1.0,0.8490293243660301,-49.99899609151734
4.0,nq_149,15,5,0.10586566717375301,0.8198200419205746,0.12913265427506485,2;4;6;12;38,True,2,1.0,0.8490293243660301,-49.4508090404536
0.0,nq_15,15,5,0.0008265533831143708,0.695363297925048,0.0,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.204612802287414
0.05,nq_15,15,5,0.0008265533831143708,0.695363297925048,1.4858279781921291e-05,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.204512839780264
0.1,nq_15,15,5,0.0008265533831143708,0.695363297925048,2.9716559563842583e-05,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.204412877273136
0.25,nq_15,15,5,0.0008265533831143708,0.695363297925048,7.429139890960646e-05,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.204112989751714
0.5,nq_15,15,5,0.0008265533831143708,0.695363297925048,0.00014858279781921292,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.20361317721601
1.0,nq_15,15,5,0.0008265533831143708,0.695363297925048,0.00029716559563842585,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.202613552144626
2.0,nq_15,15,5,0.0008265533831143708,0.695363297925048,0.0005943311912768517,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.20061430200185
4.0,nq_15,15,5,0.0008265533831143708,0.695363297925048,0.0011886623825537034,15;17;18;36;49,False,0,0.0,0.6727730841400222,-48.19661580171629
0.0,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.0,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.58462969984059
0.05,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.0003521968040655935,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.58212886445398
0.1,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.000704393608131187,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.57962802906737
0.25,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.0017609840203279676,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.57212552290754
0.5,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.003521968040655935,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.559621345974485
1.0,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.00704393608131187,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.534612992108364
2.0,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.01408787216262374,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.48459628437614
4.0,nq_150,15,5,0.0221055568303127,0.7845588176621918,0.02817574432524748,9;16;29;31;36,False,0,0.0,0.7100675979290155,-47.38456286891168
0.0,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.0,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.566800369343675
0.05,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.00042909560852847105,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.56302787632341
0.1,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.0008581912170569421,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.55925538330314
0.25,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.002145478042642355,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.54793790424233
0.5,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.00429095608528471,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.529075439141
1.0,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.00858191217056942,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.49135050893833
2.0,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.01716382434113884,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.415900648533
4.0,nq_151,15,5,0.028892640687402077,0.8416715816213117,0.03432764868227768,0;1;4;10;22,True,2,0.3333333333333333,0.8791730666282416,-48.265000927722326
0.0,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.0,0;1;2;6;20,True,2,1.0,0.8571879021623259,-50.67665290554558
0.05,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.006252958286125277,0;1;2;6;20,True,2,1.0,0.8571879021623259,-50.62305330358967
0.1,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.012505916572250555,0;1;2;6;20,True,2,1.0,0.8571879021623259,-50.56945370163375
0.25,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.03126479143062638,0;1;2;6;20,True,2,1.0,0.8571879021623259,-50.40865489576598
0.5,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.06252958286125276,0;1;2;6;20,True,2,1.0,0.8571879021623259,-50.140656885986374
1.0,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.12505916572250553,0;1;2;6;20,True,2,1.0,0.8571879021623259,-49.60466086642714
2.0,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.25011833144501106,0;1;2;6;20,True,2,1.0,0.8571879021623259,-48.53266882730868
4.0,nq_152,15,5,0.3637699470275384,0.7271946935861653,0.5002366628900221,0;1;2;6;20,True,2,1.0,0.8571879021623259,-46.388684749071786
0.0,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.0,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.89757176925562
0.05,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.0006019492240589054,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.89327109813223
0.1,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.0012038984481178108,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.88897042700887
0.25,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.003009746120294527,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.87606841363876
0.5,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.006019492240589054,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.85456505802192
1.0,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.012038984481178109,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.8115583467882
2.0,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.024077968962356217,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.725544924320815
4.0,nq_153,15,5,0.03460989711933149,0.7187036626200286,0.048155937924712434,2;11;12;30;46,True,1,0.3333333333333333,0.7144574577853933,-48.553518079385995
0.0,nq_154,15,5,0.004788845381861348,0.8932389919437144,0.0,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.18202775351527
0.05,nq_154,15,5,0.004788845381861348,0.8932389919437144,6.7015099875912e-05,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.18143732854215
0.1,nq_154,15,5,0.004788845381861348,0.8932389919437144,0.000134030199751824,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.18084690356902
0.25,nq_154,15,5,0.004788845381861348,0.8932389919437144,0.00033507549937956,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.17907562864964
0.5,nq_154,15,5,0.004788845381861348,0.8932389919437144,0.00067015099875912,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.17612350378402
1.0,nq_154,15,5,0.004788845381861348,0.8932389919437144,0.00134030199751824,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.17021925405275
2.0,nq_154,15,5,0.004788845381861348,0.8932389919437144,0.00268060399503648,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.15841075459022
4.0,nq_154,15,5,0.004788845381861348,0.8932389919437144,0.00536120799007296,2;9;10;15;42,False,0,0.0,0.8810327436942466,-48.13479375566518
0.0,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.0,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.92816477676256
0.05,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.0001209732092989931,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.92735116777307
0.1,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.0002419464185979862,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.926537558783565
0.25,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.0006048660464949656,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.92409673181507
0.5,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.0012097320929899311,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.92002868686757
1.0,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.0024194641859798622,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.91189259697259
2.0,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.0048389283719597245,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.89562041718262
4.0,nq_155,15,5,0.00727370643631578,0.7515813625810348,0.009677856743919449,7;18;22;33;42,False,0,0.0,0.672553034025664,-48.863076057602676
0.0,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.0,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.80905177439668
0.05,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.000433709056994818,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.805224031497524
0.1,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.000867418113989636,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.80139628859837
0.25,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.00216854528497409,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.7899130599009
0.5,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.00433709056994818,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.77077434540513
1.0,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.00867418113989636,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.73249691641357
2.0,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.01734836227979272,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.65594205843044
4.0,nq_156,15,5,0.03095917686642613,0.8922785237705871,0.03469672455958544,1;3;7;9;16,True,3,0.1875,0.8825600566606789,-49.5028323424642
0.0,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.0,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.86310887076189
0.05,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.0007677579311088513,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.85752699456927
0.1,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.0015355158622177025,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.851945118376634
0.25,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.003838789655544256,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.83519948979879
0.5,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.007677579311088512,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.80729010883569
1.0,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.015355158622177024,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.75147134690948
2.0,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.03071031724435405,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.63983382305709
4.0,nq_157,15,5,0.047863735538477566,0.7792767775240517,0.0614206344887081,0;1;10;31;49,True,3,1.0,0.7270359531888193,-48.41655877535229
0.0,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.0,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.99003968008489
0.05,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.00028585120311199424,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.988133506313346
0.1,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.0005717024062239885,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.98622733254179
0.25,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.001429256015559971,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.980508811227146
0.5,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.002858512031119942,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.970977942369416
1.0,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.005717024062239884,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.95191620465394
2.0,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.011434048124479767,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.913792729223
4.0,nq_158,15,5,0.016265256852567116,0.7112631417759977,0.022868096248959534,14;22;25;45;47,False,0,0.0,0.666841262445353,-47.8375457783611
0.0,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.0,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.635036392491806
0.05,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.0006522580834193112,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.63037576221307
0.1,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.0013045161668386225,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.62571513193434
0.25,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.003261290417096556,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.61173324109813
0.5,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.006522580834193112,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.588430089704445
1.0,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.013045161668386224,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.54182378691709
2.0,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.02609032333677245,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.44861118134237
4.0,nq_159,15,5,0.03906868255199232,0.7487187848738003,0.0521806466735449,15;17;25;27;40,True,0,0.0,0.7145377569418241,-49.262185970192924
0.0,nq_16,15,5,0.19064048086266583,0.811522361954439,0.0,5;7;27;43;46,True,1,0.5,0.7973541831371616,-49.38305114719818
0.05,nq_16,15,5,0.19064048086266583,0.811522361954439,0.002936460147055028,5;7;27;43;46,True,1,0.5,0.7973541831371616,-49.35963715937949
0.1,nq_16,15,5,0.19064048086266583,0.811522361954439,0.005872920294110056,5;7;27;43;46,True,1,0.5,0.7973541831371616,-49.336223171560775
0.25,nq_16,15,5,0.19064048086266583,0.811522361954439,0.01468230073527514,5;7;27;43;46,True,1,0.5,0.7973541831371616,-49.26598120810469
0.5,nq_16,15,5,0.19064048086266583,0.811522361954439,0.02936460147055028,5;7;27;43;46,True,1,0.5,0.7973541831371616,-49.148911269011194
1.0,nq_16,15,5,0.19064048086266583,0.811522361954439,0.05872920294110056,5;7;27;43;46,True,1,0.5,0.7973541831371616,-48.9147713908242
2.0,nq_16,15,5,0.19064048086266583,0.811522361954439,0.11745840588220112,5;7;27;43;46,True,1,0.5,0.7973541831371616,-48.446491634450226
4.0,nq_16,15,5,0.19064048086266583,0.811522361954439,0.23491681176440224,5;7;27;43;46,True,1,0.5,0.7973541831371616,-47.50993212170226
0.0,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.0,4;12;25;41;48,True,1,1.0,0.7405512967891584,-51.183869055358194
0.05,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.00037438128122249133,4;12;25;41;48,True,1,1.0,0.7405512967891584,-51.18109656992516
0.1,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.0007487625624449827,4;12;25;41;48,True,1,1.0,0.7405512967891584,-51.17832408449213
0.25,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.0018719064061124564,4;12;25;41;48,True,1,1.0,0.7405512967891584,-51.17000662819305
0.5,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.0037438128122249128,4;12;25;41;48,True,1,1.0,0.7405512967891584,-51.1561442010279
1.0,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.0074876256244498255,4;12;25;41;48,True,1,1.0,0.7405512967891584,-51.12841934669761
2.0,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.014975251248899651,4;12;25;41;48,True,1,1.0,0.7405512967891584,-51.07296963803704
4.0,nq_160,15,5,0.02351239182998377,0.7850406476889297,0.029950502497799302,4;12;25;41;48,True,1,1.0,0.7405512967891584,-50.962070220715866
0.0,nq_161,15,5,0.000659368031091631,0.8596783570227259,0.0,2;27;39;42;46,True,1,0.2,0.8251619575527271,-46.880102223993866
0.05,nq_161,15,5,0.000659368031091631,0.8596783570227259,9.587412238430083e-06,2;27;39;42;46,True,1,0.2,0.8251619575527271,-46.880023112315364
0.1,nq_161,15,5,0.000659368031091631,0.8596783570227259,1.9174824476860166e-05,2;27;39;42;46,True,1,0.2,0.8251619575527271,-46.87994400063686
0.25,nq_161,15,5,0.000659368031091631,0.8596783570227259,4.793706119215042e-05,2;27;39;42;46,True,1,0.2,0.8251619575527271,-46.87970666560133
