configuration,question_id,n_candidates,prefiltered,pool_size,K,lam,gamma_effective,selected_count,selected_ranks,gold_ranks,gold_in_pool,gold_selected,gold_pool_count,gold_selected_count,quality_sum_selected,quality_mean_selected,pair_count_selected,b_pair_sum_selected,w_pair_sum_selected,residual_pair_sum_selected,objective_without_constant,qubo_energy_recomputed,recorded_energy,recorded_terms_total,exact_optimal_under_w,best_objective_under_w,objective_regret,combination_count,a_pool_mean,a_pool_std,a_pool_min,a_pool_q10,a_pool_q50,a_pool_q90,a_pool_max,a_selected_mean,a_selected_std,a_selected_min,a_selected_q10,a_selected_q50,a_selected_q90,a_selected_max,b_pool_mean,b_pool_std,b_pool_min,b_pool_q10,b_pool_q50,b_pool_q90,b_pool_max,b_selected_mean,b_selected_std,b_selected_min,b_selected_q10,b_selected_q50,b_selected_q90,b_selected_max,w_pool_mean,w_pool_std,w_pool_min,w_pool_q10,w_pool_q50,w_pool_q90,w_pool_max,w_selected_mean,w_selected_std,w_selected_min,w_selected_q10,w_selected_q50,w_selected_q90,w_selected_max,residual_pool_mean,residual_pool_std,residual_pool_min,residual_pool_q10,residual_pool_q50,residual_pool_q90,residual_pool_max,residual_selected_mean,residual_selected_std,residual_selected_min,residual_selected_q10,residual_selected_q50,residual_selected_q90,residual_selected_max
qore_as_control,nq_82,50,True,15,5,2.0,0.5,5,3;12;18;27;44,3;5;35,1,1,2,1,2.229149693877236,0.44582993877544724,10,7.609242606668382,3.804621303334191,0.0,1.575471609456955,-48.424528390543045,-48.424528390543045,-48.424528390543045,True,1.575471609456955,0.0,3003,0.22197186688458775,0.24780546734839207,0.04542897127785119,0.05181697865119579,0.144107765186718,0.4788738009026159,1.0,0.44582993877544724,0.3207190292184745,0.04542897127785119,0.12812506539519314,0.40028554357145696,0.8125063889826888,1.0,0.7964309358553798,0.0565330081241583,0.6497148408830132,0.709129756767814,0.8086739878230855,0.8600678425568058,0.8987229663099201,0.7609242606668382,0.05537303509769637,0.681514053209018,0.699797538864177,0.7646716094550619,0.8411115389432673,0.8532685246854209,0.3982154679276899,0.02826650406207915,0.3248574204415066,0.354564878383907,0.40433699391154276,0.4300339212784029,0.44936148315496005,0.3804621303334191,0.027686517548848186,0.340757026604509,0.3498987694320885,0.3823358047275309,0.42055576947163364,0.42663426234271046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_83,50,True,15,5,2.0,0.5,5,6;25;40;41;46,,0,0,0,0,2.330211822603827,0.4660423645207653,10,7.450482060652504,3.725241030326252,0.0,1.3950292077224251,-48.60497079227758,-48.60497079227757,-48.60497079227758,True,1.3950292077224251,0.0,3003,0.2093567843581715,0.30115717760505367,0.01147543194462421,0.01372970208680191,0.08697339557571879,0.6537380090718189,1.0,0.4660423645207653,0.4077821572363804,0.05921964846128936,0.07305871262933966,0.2628345504242715,0.9657361259347403,1.0,0.7986306786778249,0.061376185779037674,0.7024610736520251,0.7330102696221371,0.7855581899670803,0.8971004383398523,0.9804067090823206,0.7450482060652505,0.0262738030538209,0.7161534578648674,0.7226121006972733,0.7345261472272264,0.7741362796261654,0.8055835193333333,0.39931533933891245,0.030688092889518837,0.3512305368260126,0.36650513481106856,0.39277909498354013,0.44855021916992616,0.4902033545411603,0.37252410303262523,0.01313690152691045,0.3580767289324337,0.36130605034863666,0.3672630736136132,0.3870681398130827,0.40279175966666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_84,50,True,15,5,2.0,0.5,5,28;30;35;36;42,25,1,0,1,0,1.001997143021794,0.2003994286043588,10,7.135132356946623,3.5675661784733115,0.0,2.5655690354515173,-47.43443096454848,-47.43443096454848,-47.43443096454848,True,2.5655690354515173,0.0,3003,0.06901067468827236,0.24883166251332517,0.0001717044602358762,0.00023939384855203052,0.0012548051709961713,0.00777649151789833,1.0,0.2003994286043588,0.3998004790794696,0.0001717044602358762,0.00020052175688318972,0.00032688568870769185,0.6005019220683986,1.0,0.7894621795582725,0.08070312189893128,0.653025674704045,0.7015565217091704,0.7605507169506329,0.9210535135547608,0.9549124593024526,0.7135132356946622,0.04258531730955798,0.653025674704045,0.6817440865552259,0.6953121613168507,0.7651056165960171,0.8040923347323066,0.39473108977913623,0.04035156094946564,0.3265128373520225,0.3507782608545852,0.38027535847531646,0.4605267567773804,0.4774562296512263,0.3567566178473311,0.02129265865477899,0.3265128373520225,0.34087204327761295,0.34765608065842535,0.38255280829800853,0.4020461673661533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_85,50,True,15,5,2.0,0.5,5,4;7;18;35;37,1;3;8;37;39,1,1,4,1,4.757869935122138,0.9515739870244276,10,8.338389629969738,4.169194814984869,0.0,-0.5886751201372693,-50.58867512013727,-50.58867512013727,-50.58867512013727,True,-0.5886751201372693,0.0,3003,0.608798044890444,0.2741006917221734,0.24529432948201832,0.294930384024283,0.5424175285606994,0.9801817113211501,1.0,0.9515739870244276,0.0544375712956486,0.8472748570456359,0.8897832443672757,0.9702392015745502,0.9947240204608867,1.0,0.8353978242713452,0.04339205435951928,0.7464401163217447,0.783131816375846,0.829265150852083,0.8945067868123951,0.9695955161727549,0.8338389629969738,0.03676219216295404,0.776077022880982,0.7877281557228666,0.8382134385505781,0.8708011101849854,0.8968046070724546,0.4176989121356726,0.02169602717975964,0.37322005816087234,0.391565908187923,0.4146325754260415,0.4472533934061976,0.48479775808637743,0.4169194814984869,0.01838109608147702,0.388038511440491,0.3938640778614333,0.41910671927528903,0.4354005550924927,0.4484023035362273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_86,50,True,15,5,2.0,0.5,5,0;11;17;39;45,0;12;14;16;31;35;39,1,1,6,2,1.2126098760756636,0.24252197521513272,10,6.870064431662727,3.4350322158313635,0.0,2.2224223397557,-47.7775776602443,-47.777577660244305,-47.7775776602443,True,2.2224223397557,0.0,3003,0.09212889957298769,0.2437943857643593,0.004409155906447194,0.004733800067022125,0.023644470746828284,0.07820265467155704,1.0,0.24252197521513272,0.3793990483054995,0.023644470746828284,0.02958918907099901,0.06036414295695542,0.63603799832585,1.0,0.7096300453051817,0.05355412928088199,0.6059545947349008,0.6326268575863112,0.71660229274466,0.7622797165868472,0.9661662618098993,0.6870064431662728,0.05028066848579377,0.6059545947349008,0.6269221914986111,0.7078615173245408,0.7422119174843317,0.7513175047689582,0.35481502265259085,0.026777064640440995,0.3029772973674504,0.3163134287931556,0.35830114637233,0.3811398582934236,0.48308313090494964,0.3435032215831364,0.025140334242896883,0.3029772973674504,0.31346109574930553,0.3539307586622704,0.37110595874216584,0.3756587523844791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_87,50,True,15,5,2.0,0.5,5,0;1;4;37;49,0;1;4;12;30,1,1,3,3,3.0200441773185416,0.6040088354637083,10,7.217692124377784,3.608846062188892,0.0,0.5888018848703505,-49.41119811512965,-49.41119811512966,-49.41119811512965,True,0.5888018848703505,0.0,3003,0.20552516730999779,0.3917575142731872,0.00020712656356826705,0.0002456149907434459,0.0015365596948333788,0.9856468647777336,1.0,0.6040088354637083,0.47112492479384305,0.0007025523255278143,0.022189821881120043,0.9665283724468482,0.9993570105326629,1.0,0.7380659413004786,0.08339786503716505,0.5652469298057227,0.6389652145961875,0.7314328754375733,0.8531205985164613,0.922670357022529,0.7217692124377784,0.08861899131467033,0.5891786739766923,0.6294120394589826,0.7123433893203917,0.8142197487734457,0.9017270695001425,0.3690329706502393,0.041698932518582525,0.28262346490286133,0.31948260729809375,0.36571643771878665,0.42656029925823064,0.4613351785112645,0.3608846062188892,0.04430949565733516,0.29458933698834616,0.3147060197294913,0.3561716946601958,0.40710987438672286,0.45086353475007124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_88,50,True,15,5,2.0,0.5,5,2;4;11;13;15,2;4;31,1,1,2,2,2.0398713165246916,0.4079742633049383,10,9.009832539235969,4.5049162696179845,0.0,2.465044953093293,-47.53495504690671,-47.5349550469067,-47.53495504690671,True,2.465044953093293,0.0,3003,0.15352783926381985,0.25353059511850806,0.0031350495632384468,0.00940792917439104,0.0412701753316534,0.3447592709651559,1.0,0.4079742633049383,0.3082070417748457,0.10970681124941407,0.16685612956433854,0.3089568398898773,0.74745102333947,1.0,0.9020234126641986,0.024255364311340646,0.8463907534449229,0.870909369042614,0.9003820025191577,0.934998667637622,0.9876473621272401,0.9009832539235971,0.013505435404447857,0.8877832751012422,0.8901396059667157,0.895444590409537,0.920700477349085,0.9304580826783527,0.4510117063320993,0.012127682155670323,0.42319537672246144,0.435454684521307,0.45019100125957884,0.467499333818811,0.49382368106362007,0.45049162696179856,0.006752717702223928,0.4438916375506211,0.44506980298335785,0.4477222952047685,0.4603502386745425,0.46522904133917636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_89,50,True,15,5,2.0,0.5,5,6;20;27;30;35,14;22;23;25;40,1,0,1,0,3.663532636287755,0.732706527257551,10,8.466505197747969,4.233252598873984,0.0,0.5697199625862295,-49.43028003741377,-49.430280037413766,-49.43028003741377,True,0.5697199625862295,0.0,3003,0.3065805495403599,0.33376927874238554,0.03183053847653056,0.03600546398628747,0.12865250444405416,0.8760738722713859,1.0,0.732706527257551,0.22978488048889323,0.44347400219722954,0.45444763240011443,0.8670823078013209,0.9528272994339051,1.0,0.8409754050248991,0.03868514467179248,0.7503727839549656,0.7932080632346411,0.8370337629623088,0.8904913810089008,0.9834188980011093,0.8466505197747969,0.03987942658443191,0.7983203753827163,0.8057207611198545,0.840517558224066,0.903278604095362,0.9219697855224427,0.42048770251244955,0.01934257233589624,0.3751863919774828,0.39660403161732055,0.4185168814811544,0.4452456905044504,0.49170944900055463,0.42332525988739844,0.019939713292215954,0.39916018769135814,0.40286038055992723,0.420258779112033,0.451639302047681,0.46098489276122134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_90,50,True,15,5,2.0,0.5,5,0;3;17;37;40,0;10;17,1,1,2,2,2.1801531117161046,0.43603062234322093,10,6.4796463354557945,3.2398231677278972,0.0,1.0596700560117926,-48.94032994398821,-48.9403299439882,-48.94032994398821,True,1.0596700560117926,0.0,3003,0.1678514457326642,0.28960198380410385,0.015735436272346182,0.016436261831939823,0.03214352472174815,0.5856276612930239,1.0,0.43603062234322093,0.37783312106931805,0.015735436272346182,0.0297390430766135,0.4128813600171117,0.8803167448574529,1.0,0.629304068449633,0.06414387452175682,0.5306693767927331,0.5505911974319244,0.6206368430613721,0.7026826563890033,0.8820244351589457,0.6479646335455794,0.1392477407663347,0.5306693767927331,0.5369511150019084,0.5685603902827381,0.8598292747430062,0.8820244351589457,0.3146520342248165,0.03207193726087841,0.26533468839636654,0.2752955987159622,0.31031842153068606,0.35134132819450165,0.44101221757947284,0.3239823167727897,0.06962387038316735,0.26533468839636654,0.2684755575009542,0.28428019514136904,0.4299146373715031,0.44101221757947284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_91,50,True,15,5,2.0,0.5,5,0;5;7;9;42,,0,0,0,0,4.012780179290184,0.8025560358580368,10,8.367339007437034,4.183669503718517,0.0,0.17088932442833293,-49.82911067557167,-49.82911067557167,-49.82911067557167,True,0.17088932442833293,0.0,3003,0.2739381659973322,0.4354490602993926,0.0039030096866564884,0.004205304035051234,0.015173702973075473,0.999446708813492,1.0,0.8025560358580368,0.38679853101302186,0.029043561605460892,0.4113721817119829,0.9993809733714113,0.9997962129766182,1.0,0.7841991045297706,0.0731754319342203,0.6213983510756239,0.6913342196001321,0.7864933517526329,0.8956837170186083,0.9439160576211183,0.8367339007437036,0.0746070981527284,0.7349168748060746,0.7431096071438079,0.8379942589190978,0.9205119579457034,0.928465223666087,0.3920995522648853,0.03658771596711015,0.31069917553781196,0.34566710980006604,0.39324667587631645,0.44784185850930414,0.47195802881055915,0.4183669503718518,0.0373035490763642,0.3674584374030373,0.37155480357190396,0.4189971294595489,0.4602559789728517,0.4642326118330435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_92,50,True,15,5,2.0,0.5,5,0;6;14;15;20,,0,0,0,0,1.5304056742120913,0.3060811348424183,10,7.839237658246305,3.9196188291231526,0.0,2.3892131549110616,-47.61078684508894,-47.61078684508895,-47.61078684508894,True,2.3892131549110616,0.0,3003,0.1220623751401824,0.2537216947783233,0.0006290177622452876,0.0006786177840847291,0.007114913086397264,0.28227302637213053,1.0,0.3060811348424183,0.3707431741091673,0.0006290177622452876,0.0006494899405625832,0.17592424286476943,0.7412688861508152,1.0,0.8631957414701328,0.08642600545717981,0.6623872755399656,0.7260945712639066,0.8936372209055877,0.9495557173203011,0.9682958237601474,0.7839237658246304,0.10135865626639042,0.6623872755399656,0.7031939547807864,0.7395183867896014,0.9405229866818448,0.9497060186334092,0.4315978707350664,0.043213002728589904,0.3311936377699828,0.3630472856319533,0.44681861045279386,0.47477785866015054,0.4841479118800737,0.3919618829123152,0.05067932813319521,0.3311936377699828,0.3515969773903932,0.3697591933948007,0.4702614933409224,0.4748530093167046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_93,50,True,15,5,2.0,0.5,5,0;3;14;31;39,,0,0,0,0,1.0055996326969479,0.20111992653938957,10,6.628492892941423,3.3142464464707113,0.0,2.3086468137737635,-47.69135318622624,-47.691353186226245,-47.69135318622624,True,2.3086468137737635,0.0,3003,0.06728167586146676,0.24928141754668623,0.0001275768515013083,0.00014312704715769455,0.0004057404089092263,0.0029181452744308388,1.0,0.20111992653938957,0.39944281591988423,0.00013630837133079554,0.00024440201810511036,0.0008005558516453542,0.6017024903942821,1.0,0.695599331023633,0.07168998652998865,0.5651726995929294,0.6289931089925979,0.6854908017453895,0.7840249064598763,0.9206090355894723,0.6628492892941422,0.06982899631471665,0.5749087096153641,0.583915537069239,0.6573471481393978,0.7206091217785335,0.8274763502352551,0.3477996655118165,0.035844993264994324,0.2825863497964647,0.31449655449629893,0.3427454008726947,0.39201245322993816,0.46030451779473613,0.3314246446470711,0.03491449815735832,0.28745435480768206,0.2919577685346195,0.3286735740696989,0.36030456088926677,0.41373817511762756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_94,50,True,15,5,2.0,0.5,5,0;2;19;22;42,0;2,1,1,2,2,1.2727098263332963,0.25454196526665923,10,7.324300789918518,3.662150394959259,0.0,2.3894405686259628,-47.610559431374035,-47.61055943137404,-47.610559431374035,True,2.3894405686259628,0.0,3003,0.0962623294881197,0.24479423044928142,0.00196237750899428,0.0030760157110679047,0.012043880682518134,0.12889464686657243,1.0,0.25454196526665923,0.37641203003879903,0.008699034034177973,0.010036972693514038,0.11142750051693806,0.6562157644398648,1.0,0.7748833417374595,0.0632458198733966,0.5965856313761436,0.6799470695272062,0.787375597955326,0.8467087394289218,0.8928032000283351,0.7324300789918519,0.064658998217579,0.619976507833113,0.6260143184262951,0.7557775757045289,0.7915491489349777,0.8194067906135885,0.38744167086872977,0.0316229099366983,0.2982928156880718,0.3399735347636031,0.393687798977663,0.4233543697144609,0.44640160001416757,0.36621503949592593,0.0323294991087895,0.3099882539165565,0.31300715921314753,0.37788878785226443,0.39577457446748887,0.4097033953067942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_95,50,True,15,5,2.0,0.5,5,0;3;4;8;26,0;3;4;8;23;26;29;35;38;43;49,1,1,7,5,4.800861419032948,0.9601722838065896,10,9.343623713911285,4.671811856955642,0.0,-0.12904956207730578,-50.129049562077306,-50.129049562077306,-50.129049562077306,True,-0.12904956207730578,0.0,3003,0.4499389182657781,0.4208036198770902,0.019456776949728347,0.021023315094440026,0.22991967813942857,0.9999148835994937,1.0,0.9601722838065896,0.04900645344246132,0.891956531411018,0.8988069234397831,0.9998927104195298,0.9999718662877878,1.0,0.8718118059685195,0.04388818983093583,0.7777511278870038,0.8135503232203728,0.8706309746305245,0.9279790552012843,0.9831956873074224,0.9343623713911284,0.027174118051365045,0.9023803745024108,0.9035197621248928,0.9233151938853921,0.9647447142514948,0.9831956873074224,0.43590590298425974,0.021944094915467914,0.3888755639435019,0.4067751616101864,0.43531548731526226,0.46398952760064216,0.4915978436537112,0.4671811856955642,0.013587059025682522,0.4511901872512054,0.4517598810624464,0.46165759694269604,0.4823723571257474,0.4915978436537112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_96,50,True,15,5,2.0,0.5,5,1;8;10;25;36,0;1;25;36,1,1,4,3,4.83700344674578,0.967400689349156,10,7.6301882933491765,3.8150941466745882,0.0,-1.0219093000711919,-51.021909300071194,-51.0219093000712,-51.021909300071194,True,-1.0219093000711919,0.0,3003,0.5922237128014785,0.3922507862279482,0.005015525610173189,0.03720062056597274,0.547771826825136,0.9999867676315284,1.0,0.967400689349156,0.04995135869126137,0.8709848246387456,0.9090597132052429,0.9998571857889281,0.9999957561052469,1.0,0.7804162595005537,0.08274413014758472,0.617840137230315,0.6821626911554209,0.7694551060320218,0.8845839543388604,0.997466443872652,0.7630188293349177,0.08942810161907229,0.6812127971396399,0.6899414475972876,0.7244782894973638,0.8888877542259571,0.9748595644992462,0.39020812975027686,0.04137206507379236,0.3089200686151575,0.34108134557771047,0.3847275530160109,0.4422919771694302,0.498733221936326,0.38150941466745886,0.044714050809536145,0.34060639856981995,0.3449707237986438,0.3622391447486819,0.44444387711297856,0.4874297822496231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_97,50,True,15,5,2.0,0.5,5,25;29;35;47;49,8;13;47,1,1,2,1,4.791482239793574,0.9582964479587147,10,8.26671142596369,4.133355712981845,0.0,-0.6581265268117287,-50.65812652681173,-50.658126526811735,-50.65812652681173,True,-0.6581265268117287,0.0,3003,0.5072949758534023,0.4006914013368117,0.025381839255273556,0.032202740645079636,0.6336003784076718,0.985255045840248,1.0,0.9582964479587147,0.04258213153674458,0.88355174977808,0.9060612045523901,0.9780400807036751,0.9960260090391853,1.0,0.8052104378904669,0.05744845759248502,0.6789276389128291,0.7358026792670478,0.80750328701561,0.8632444786703638,0.9881148490765469,0.826671142596369,0.03248062979803875,0.7668763564899084,0.79061733588753,0.833417998840688,0.8600722512402396,0.8883167699892744,0.40260521894523343,0.02872422879624251,0.3394638194564146,0.3679013396335239,0.403751643507805,0.4316222393351819,0.49405742453827345,0.4133355712981845,0.016240314899019375,0.3834381782449542,0.395308667943765,0.416708999420344,0.4300361256201198,0.4441583849946372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_98,50,True,15,5,2.0,0.5,5,0;2;33;47;48,0;1;7;10;11;18;24;25;26;28;36;48,1,1,6,2,4.764337059377114,0.9528674118754228,10,8.701348965660696,4.350674482830348,0.0,-0.4136625765467663,-50.41366257654677,-50.41366257654677,-50.41366257654677,True,-0.4136625765467663,0.0,3003,0.7596453987798134,0.21623918573337425,0.2978016024292032,0.4189708469160525,0.8093224481033867,0.9816230249239002,1.0,0.9528674118754228,0.05929229543130177,0.836351273116668,0.8884515048103092,0.9760366771095231,0.9941389027200607,1.0,0.8473783222547717,0.06420245587558346,0.691823105801683,0.7459739636439225,0.8577743970889474,0.9126450939236039,0.9872169784526059,0.8701348965660698,0.043503807823230656,0.8111826289719761,0.8162131450843422,0.8733366417765577,0.9011729877517287,0.9740740363352033,0.42368916112738586,0.03210122793779173,0.3459115529008415,0.37298698182196127,0.4288871985444737,0.45632254696180197,0.49360848922630296,0.4350674482830349,0.021751903911615328,0.40559131448598806,0.4081065725421711,0.43666832088827884,0.45058649387586436,0.48703701816760164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_99,50,True,15,5,2.0,0.5,5,0;3;4;5;19,0;4,1,1,2,2,4.9396428992032,0.98792857984064,10,8.00688057073935,4.003440285369675,0.0,-0.9362026138335251,-50.93620261383352,-50.93620261383353,-50.93620261383352,True,-0.9362026138335251,0.0,3003,0.67855468247091,0.36315597750752193,0.03741863061879674,0.11260353512644623,0.9369945290794064,0.999428148515819,1.0,0.98792857984064,0.017586366404105113,0.9541898310460976,0.9672190180984633,0.9989300658611759,0.9999040814475657,1.0,0.7930932110649732,0.06841648581073818,0.6551480587521715,0.7050828430153541,0.793287501338147,0.879714727346467,0.9709415144267747,0.800688057073935,0.058315539606348984,0.7264019138185014,0.7462913075079787,0.8045543170037428,0.8527734468615313,0.9391750900171506,0.3965466055324866,0.03420824290536909,0.32757402937608576,0.35254142150767703,0.3966437506690735,0.4398573636732335,0.48547075721338734,0.4003440285369675,0.029157769803174492,0.3632009569092507,0.37314565375398934,0.4022771585018714,0.42638672343076567,0.4695875450085753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_100,50,True,15,5,2.0,0.5,5,5;7;17;32;45,0;2;5;17;39;43;45,1,1,5,3,4.780645436526982,0.9561290873053965,10,8.360494764035819,4.180247382017909,0.0,-0.600398054509073,-50.60039805450907,-50.60039805450907,-50.60039805450907,True,-0.600398054509073,0.0,3003,0.7191453900235066,0.2367701298918463,0.31255580486386814,0.3484939146272226,0.8051359309499638,0.9946989183301934,1.0,0.9561290873053965,0.04866329393524173,0.8954466281165624,0.8965093003211646,0.9877919076960882,0.9997214368345054,1.0,0.8041491194365281,0.048210489000885114,0.6933827796383994,0.7505463317147919,0.7987934387069648,0.8677958997987149,0.9578761861889349,0.8360494764035818,0.04302781318101012,0.768488612925863,0.786276074397419,0.8322202977330599,0.8940836538513821,0.8941857977769782,0.40207455971826406,0.024105244500442557,0.3466913898191997,0.37527316585739595,0.3993967193534824,0.4338979498993574,0.47893809309446744,0.4180247382017909,0.02151390659050506,0.3842443064629315,0.3931380371987095,0.41611014886652997,0.44704182692569105,0.4470928988884891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_101,50,True,15,5,2.0,0.5,5,1;2;10;20;32,1;2;13;23;24;26;31;40;45,1,1,6,2,2.0648433857175825,0.4129686771435165,10,7.53955012035682,3.76977506017841,0.0,1.7049316744608274,-48.29506832553917,-48.29506832553918,-48.29506832553917,True,1.7049316744608274,0.0,3003,0.19327397163466128,0.252228580277619,0.03943428533971966,0.04252275159071339,0.10697658523473387,0.4497147656187402,1.0,0.4129686771435165,0.3355372511923225,0.10697658523473387,0.10783137844659611,0.29768586856167606,0.8204269454627133,1.0,0.7647534491606705,0.06899501536192512,0.6399230433936187,0.677891324154167,0.7671998068778154,0.8663302760602708,0.9451302941011872,0.7539550120356822,0.07448222708980437,0.6399230433936187,0.6668123010467606,0.7588292091095012,0.8447612355756368,0.8980061862856934,0.3823767245803352,0.03449750768096256,0.31996152169680936,0.3389456620770835,0.3835999034389077,0.4331651380301354,0.4725651470505936,0.3769775060178411,0.037241113544902185,0.31996152169680936,0.3334061505233803,0.3794146045547506,0.4223806177878184,0.4490030931428467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_102,50,True,15,5,2.0,0.5,5,2;6;24;26;44,0;2;6;16;17;26;29,1,1,7,3,4.946713485582468,0.9893426971164935,10,7.597615634251295,3.7988078171256476,0.0,-1.1479056684568207,-51.14790566845682,-51.14790566845682,-51.14790566845682,True,-1.1479056684568207,0.0,3003,0.7644370560721933,0.3284605360491508,0.11752600750912115,0.1720558795117691,0.9750080298920527,0.9976115008267608,1.0,0.9893426971164935,0.009061547089709446,0.9750080298920527,0.9782494807537033,0.9929583759262516,0.9982541690871938,1.0,0.7756658798060669,0.04917925523858299,0.6795386244844723,0.7131206511634169,0.781077650351873,0.8154682036494004,0.9974146080589823,0.7597615634251296,0.029469678833682882,0.7132294133021223,0.72616799045711,0.7625434862239764,0.7928727487555854,0.8116996261916256,0.38783293990303347,0.024589627619291496,0.33976931224223617,0.35656032558170847,0.3905388251759365,0.4077341018247002,0.49870730402949115,0.3798807817125648,0.014734839416841441,0.35661470665106115,0.363083995228555,0.3812717431119882,0.3964363743777927,0.4058498130958128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_103,50,True,15,5,2.0,0.5,5,4;5;19;24;27,10,1,0,1,0,2.135743163379528,0.4271486326759056,10,7.577268664444704,3.788634332222352,0.0,1.652891168842824,-48.34710883115718,-48.34710883115718,-48.34710883115718,True,1.652891168842824,0.0,3003,0.1667672666741565,0.2855112183250532,0.010168098435829082,0.0113648178376814,0.02139078934233463,0.5617192042567969,1.0,0.4271486326759056,0.3731514581464579,0.016471987686117746,0.0248329025330044,0.43709468138624236,0.8579208878015334,1.0,0.7748647611044713,0.052964093242887804,0.6804518754158876,0.7238705806381217,0.7674113375217785,0.8243022887555809,0.9417273216323256,0.7577268664444704,0.05458125464500414,0.7154592596070913,0.7223712334517529,0.7444462848772573,0.7748973681289171,0.9173206446533536,0.38743238055223567,0.026482046621443902,0.3402259377079438,0.36193529031906085,0.38370566876088924,0.41215114437779043,0.4708636608161628,0.3788634332222352,0.02729062732250207,0.35772962980354567,0.36118561672587646,0.37222314243862864,0.38744868406445854,0.4586603223266768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qore_as_control,nq_104,50,True,15,5,2.0,0.5,5,1;20;21;29;40,1,1,1,1,1,4.931376225968595,0.986275245193719,10,8.686048803550268,4.343024401775134,0.0,-0.5883518241934613,-50.58835182419346,-50.58835182419347,-50.58835182419346,True,-0.5883518241934613,0.0,3003,0.8653798943988658,0.13692039700813682,0.6110393799456951,0.636312433588452,0.9014556188982148,0.9988271561677953,1.0,0.986275245193719,0.021856539911054927,0.9428203464605273,0.9632865333221315,0.9950533465993113,0.9998066877176875,1.0,0.8920041939103138,0.04366779563225168,0.7655183473304308,0.8181306667607797,0.9019082785157315,0.9383825465483211,0.9923842903981945,0.8686048803550269,0.05516594409059463,0.7655183473304308,0.8016848491060639,0.9027789638631155,0.9188531800507096,0.9232070264831331,0.4460020969551569,0.02183389781612584,0.3827591736652154,0.40906533338038986,0.45095413925786576,0.46919127327416055,0.49619214519909727,0.43430244017751346,0.027582972045297315,0.3827591736652154,0.40084242455303193,0.45138948193155776,0.4594265900253548,0.46160351324156657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
